id,followers_count,following_count,tweet_count,listed_count,name_length,username_length,description_length,verified,protected,ff_ratio,label
u1056879529560432640,0,0,15,0,10,15,0,0,0,0.0,1
u1056879548241993728,0,0,6,0,6,14,0,0,0,0.0,1
u1056879910982103040,1,87,39,0,9,9,0,0,0,0.011494252873563218,1
u1056880012337524737,0,0,11,0,15,15,0,0,0,0.0,1
u1056880150715883520,0,0,46,0,14,15,0,0,0,0.0,1
u1056880335819079680,0,0,17,0,10,15,0,0,0,0.0,1
u1056880477343268865,0,0,34,0,17,15,0,0,0,0.0,1
u1056880483659726848,0,9,20,0,11,11,39,0,0,0.0,1
u1056880509798748162,0,0,20,0,9,15,0,0,0,0.0,1
u1056880550164750337,1,0,109,0,7,15,0,0,0,1.0,1
u1056880563167154178,0,0,12,0,4,12,0,0,0,0.0,1
u1056880662316306432,2,8,3,0,9,15,0,0,0,0.25,1
u1056880784001433600,0,0,76,0,9,15,0,0,0,0.0,1
u1056880818256338944,1,0,51,0,9,15,0,0,0,1.0,1
u1056880979770597376,0,0,37,0,18,15,0,0,0,0.0,1
u1056881246356324352,0,0,13,0,10,15,0,0,0,0.0,1
u1056881524539150336,1,0,79,0,6,14,0,0,0,1.0,1
u1056881610786652161,0,0,15,0,15,15,0,0,0,0.0,1
u1056881686179397637,0,0,18,0,12,12,0,0,0,0.0,1
u1056881726713147392,0,0,13,0,14,15,0,0,0,0.0,1
u1056881827468795904,0,0,45,0,10,10,0,0,0,0.0,1
u1056881835521818624,0,0,42,0,10,15,0,0,0,0.0,1
u1056881857344622592,0,0,10,0,5,13,0,0,0,0.0,1
u1056881879708688384,0,0,9,0,11,15,0,0,0,0.0,1
u1056881936289824768,0,0,16,0,10,15,0,0,0,0.0,1
u1056881950982594561,0,0,22,0,10,15,0,0,0,0.0,1
u1056882000798326784,0,10,16,0,11,11,39,0,0,0.0,1
u1056882237751353344,12,79,78,0,13,10,80,0,0,0.1518987341772152,1
u1056882302054227968,0,0,13,0,6,14,0,0,0,0.0,1
u1056882303564177408,0,0,11,0,6,14,0,0,0,0.0,1
u1056882410183409664,0,0,5,0,10,10,49,0,0,0.0,1
u1056882609442045952,0,0,9,0,3,11,0,0,0,0.0,1
u1056882724353531904,0,0,18,0,7,15,0,0,0,0.0,1
u1056882765101236230,0,17,36,0,16,15,35,0,0,0.0,1
u1056882833950695425,0,0,9,0,14,15,0,0,0,0.0,1
u1056882855295574016,0,0,29,0,12,12,0,0,0,0.0,1
u1056882959066718208,0,0,5,0,12,15,0,0,0,0.0,1
u1056883056714412033,0,0,3,0,8,15,0,0,0,0.0,1
u1056883246024347648,0,0,59,0,13,15,0,0,0,0.0,1
u1056883463364792320,0,0,11,0,8,15,0,0,0,0.0,1
u1056883488073252867,0,0,6,0,4,15,0,0,0,0.0,1
u1056883620961570816,0,0,8,0,6,14,0,0,0,0.0,1
u1056883742382452736,0,0,24,0,4,15,0,0,0,0.0,1
u1056883957042569216,0,0,2,0,13,15,0,0,0,0.0,1
u1056883999610757121,0,0,10,0,14,15,0,0,0,0.0,1
u1056884150156705794,0,0,21,0,5,13,0,0,0,0.0,1
u1056884172453806080,0,9,19,0,14,15,39,0,0,0.0,1
u1056884259028258816,0,0,5,0,6,15,0,0,0,0.0,1
u1056884260580147200,0,0,69,0,9,15,0,0,0,0.0,1
u1056884616785747968,0,0,5,0,9,15,0,0,0,0.0,1
u1056884787267428354,0,0,9,0,19,15,0,0,0,0.0,1
u1056884828321316864,0,0,11,0,12,15,0,0,0,0.0,1
u1056885116226674688,0,0,23,0,8,15,0,0,0,0.0,1
u1056885203321454592,0,0,18,0,11,15,0,0,0,0.0,1
u1056885248619880448,0,0,12,0,15,15,0,0,0,0.0,1
u1056885269608067076,0,0,22,0,15,15,0,0,0,0.0,1
u1056885340986847232,0,0,19,0,9,15,0,0,0,0.0,1
u1056885357369679872,0,0,6,0,15,15,50,0,0,0.0,1
u1056885497048391681,0,0,48,0,11,15,0,0,0,0.0,1
u1056885709338865666,0,0,9,0,12,15,0,0,0,0.0,1
u1056886048670863360,0,0,3,0,11,15,0,0,0,0.0,1
u1056886211783131136,0,0,37,0,7,15,0,0,0,0.0,1
u1056886371393007617,1,0,29,0,7,15,0,0,0,1.0,1
u1056886600746049536,0,0,6,0,10,15,70,0,0,0.0,1
u1056887065764233218,0,0,12,0,4,12,0,0,0,0.0,1
u1056887344437985281,6,39,24,0,12,12,47,0,0,0.15384615384615385,1
u1056887676400558083,0,0,26,0,12,12,0,0,0,0.0,1
u1056887694834446338,0,0,9,0,5,15,0,0,0,0.0,1
u1056887703252406272,0,0,12,0,3,15,0,0,0,0.0,1
u1056887732306436096,0,0,27,0,4,15,0,0,0,0.0,1
u1056887844856365058,0,7,21,0,13,15,35,0,0,0.0,1
u1056888114755571712,1,0,13,0,10,15,0,0,0,1.0,1
u1056888125744656384,0,0,22,0,17,15,0,0,0,0.0,1
u1056888147076886529,0,0,55,0,11,15,0,0,0,0.0,1
u1056888555031719936,0,0,12,0,10,15,0,0,0,0.0,1
u1056888831952216064,0,0,7,0,16,15,67,0,0,0.0,1
u1056888857159974913,1,0,40,0,12,12,0,0,0,1.0,1
u1056888863346503681,0,0,4,0,14,15,0,0,0,0.0,1
u1056888899170172928,0,4,15,0,10,15,0,0,0,0.0,1
u1056889079592349696,0,0,18,0,4,15,0,0,0,0.0,1
u1056889129705857025,0,0,38,0,4,15,0,0,0,0.0,1
u1056889134374141965,0,7,15,0,13,15,39,0,0,0.0,1
u1056889301382848512,0,0,28,0,6,14,0,0,0,0.0,1
u1056889402280923136,0,0,12,0,13,15,0,0,0,0.0,1
u1056889485294596096,0,0,107,0,17,15,0,0,0,0.0,1
u1056889509844054016,1,263,178,0,11,10,0,0,0,0.0038022813688212928,1
u1056889631021654016,0,0,7,0,15,15,0,0,0,0.0,1
u1056889702945513473,0,0,23,0,13,14,0,0,0,0.0,1
u1056889780888395777,0,0,11,0,5,13,0,0,0,0.0,1
u1056889888283463680,0,0,47,0,13,15,0,0,0,0.0,1
u1056889961520058369,0,0,36,0,14,15,0,0,0,0.0,1
u1056889979761291264,0,0,3,0,9,15,0,0,0,0.0,1
u1056890018676006912,0,0,19,0,13,15,0,0,0,0.0,1
u1056890059121541126,0,0,82,0,9,15,0,0,0,0.0,1
u1056890176528703489,0,0,7,0,7,15,0,0,0,0.0,1
u1056890227862724608,0,0,7,0,6,14,0,0,0,0.0,1
u1056890716725633024,0,43,24,0,12,15,0,0,0,0.0,1
u1056891012033867777,0,44,37,0,5,13,0,0,0,0.0,1
u1056891018161934336,0,0,37,0,8,15,0,0,0,0.0,1
u1056891079469998080,0,0,50,0,10,15,0,0,0,0.0,1
u1056891130409820162,0,0,30,0,13,15,0,0,0,0.0,1
u1056891454424080384,0,0,45,0,9,15,0,0,0,0.0,1
u1056891558413373442,0,0,67,0,8,15,0,0,0,0.0,1
u1056891650138693632,0,0,25,0,9,15,0,0,0,0.0,1
u1056891782171189249,0,0,6,0,4,15,0,0,0,0.0,1
u1056891813573943296,0,8,17,0,16,15,39,0,0,0.0,1
u1056891841570836481,118,357,132,0,10,11,0,0,0,0.33053221288515405,1
u1056891983489249280,0,0,13,0,12,15,0,0,0,0.0,1
u1056892541134528512,0,0,12,0,11,15,0,0,0,0.0,1
u1056892583690059778,0,0,19,0,8,15,0,0,0,0.0,1
u1056892726065750016,0,0,19,0,8,15,0,0,0,0.0,1
u1056892796198563840,0,0,4,0,12,12,0,0,0,0.0,1
u1056892950100275201,0,0,28,0,13,13,0,0,0,0.0,1
u1056893322663526400,1,0,96,0,7,15,0,0,0,1.0,1
u1056893357027459074,0,0,82,0,10,15,0,0,0,0.0,1
u1056893417123467264,0,4,43,0,13,14,44,0,0,0.0,1
u1056893612431003648,0,0,17,0,8,15,0,0,0,0.0,1
u1056893924520968193,0,0,14,0,16,15,0,0,0,0.0,1
u1056894001025089539,0,0,21,0,13,15,0,0,0,0.0,1
u1056894306328297474,0,0,21,0,13,15,0,0,0,0.0,1
u1056894317267021826,0,0,4,0,8,15,0,0,0,0.0,1
u1056894338993676290,0,0,7,0,13,13,0,0,0,0.0,1
u1056894443192672258,0,0,11,0,7,15,0,0,0,0.0,1
u1056894456706854913,0,0,27,0,4,12,0,0,0,0.0,1
u1056894510452613120,0,0,22,0,9,15,0,0,0,0.0,1
u1056894581051195393,0,0,9,0,8,15,0,0,0,0.0,1
u1056895054617337856,0,0,27,0,13,15,0,0,0,0.0,1
u1056895136674799618,0,0,2,0,12,15,0,0,0,0.0,1
u1056895169310720000,1,54,19,0,5,13,23,0,0,0.018518518518518517,1
u1056895175706980353,0,0,11,0,10,15,0,0,0,0.0,1
u1056895244166422528,0,0,5,0,4,15,0,0,0,0.0,1
u1056895256363524096,0,0,3,0,5,13,0,0,0,0.0,1
u1056895736548212737,0,0,21,0,12,12,0,0,0,0.0,1
u1056896120083767297,0,0,20,0,4,15,0,0,0,0.0,1
u1056896227374231554,0,0,30,0,4,15,0,0,0,0.0,1
u1056896416545525760,0,0,39,0,6,14,0,0,0,0.0,1
u1056896495176183808,0,0,25,0,4,12,0,0,0,0.0,1
u1056896556174114816,1,10,25,0,17,15,32,0,0,0.1,1
u1056896663984447488,0,7,4,0,13,14,39,0,0,0.0,1
u1056896899502895104,0,0,22,0,14,15,0,0,0,0.0,1
u1056896944960753664,0,0,30,0,8,15,0,0,0,0.0,1
u1056896974899814400,0,0,9,0,8,15,0,0,0,0.0,1
u1056897279280349184,0,0,5,0,5,13,0,0,0,0.0,1
u1056897287434190849,0,0,7,0,7,15,0,0,0,0.0,1
u1056897491982016513,0,0,9,0,14,14,74,0,0,0.0,1
u1056897590720118785,0,0,15,0,9,15,0,0,0,0.0,1
u1056897790863966213,0,0,9,0,12,15,0,0,0,0.0,1
u1056898040382930945,0,0,20,0,5,13,0,0,0,0.0,1
u1056898067302174720,0,0,43,0,10,15,0,0,0,0.0,1
u1056898214245339136,0,3,4,0,11,15,35,0,0,0.0,1
u1056898294419517441,0,0,4,0,13,15,0,0,0,0.0,1
u1056898304800247808,0,0,13,0,10,15,0,0,0,0.0,1
u1056898555435044866,0,0,21,0,16,15,29,0,0,0.0,1
u1056898674641526784,1,0,115,0,5,13,0,0,0,1.0,1
u1056898689598337024,0,0,21,0,9,15,0,0,0,0.0,1
u1056898796507066368,0,0,68,1,9,15,0,0,0,0.0,1
u1056898979600982016,0,0,7,0,7,15,0,0,0,0.0,1
u1056899075398873088,0,0,27,0,17,15,0,0,0,0.0,1
u1056899103542657024,0,0,7,0,4,12,0,0,0,0.0,1
u1056899136950165504,0,0,20,0,8,15,0,0,0,0.0,1
u1056899409848483841,0,0,30,0,8,15,0,0,0,0.0,1
u1056899480874704896,0,0,17,0,9,15,0,0,0,0.0,1
u1056899509073043456,0,0,39,0,12,15,0,0,0,0.0,1
u1056899678955028480,0,0,35,0,15,15,0,0,0,0.0,1
u1056899801185284096,0,0,27,0,16,15,0,0,0,0.0,1
u1056899812077953025,0,0,26,0,13,15,0,0,0,0.0,1
u1056899877899096064,0,0,17,0,19,15,0,0,0,0.0,1
u1056899963282575360,0,0,9,0,12,13,21,0,0,0.0,1
u1056900105591275521,1,0,71,0,9,15,0,0,0,1.0,1
u1056900175040598017,0,0,5,0,5,13,0,0,0,0.0,1
u1056900243365683206,0,0,33,0,7,15,0,0,0,0.0,1
u1056900282993594368,0,0,4,0,13,15,0,0,0,0.0,1
u1056900300005564417,0,0,8,0,10,15,0,0,0,0.0,1
u1056900397896331264,3,267,39,0,9,10,0,0,0,0.011235955056179775,1
u1056900403588198401,125,518,14,0,20,12,39,0,0,0.2413127413127413,1
u1056900688142188545,1,0,97,0,4,12,0,0,0,1.0,1
u1056900822955687937,0,0,11,0,14,15,0,0,0,0.0,1
u1056900823102324746,0,0,14,0,7,15,0,0,0,0.0,1
u1056901082490814466,0,0,16,0,8,15,0,0,0,0.0,1
u1056901244399378437,0,0,46,0,13,14,0,0,0,0.0,1
u1056901272513564672,0,0,7,0,9,15,0,0,0,0.0,1
u1056901402772017152,0,0,22,0,17,15,0,0,0,0.0,1
u1056902054193610752,0,0,18,0,3,15,0,0,0,0.0,1
u1056902087282315264,0,0,7,0,7,15,0,0,0,0.0,1
u1056902566271946752,0,0,8,0,3,15,0,0,0,0.0,1
u1056902609452351488,0,0,18,0,9,15,0,0,0,0.0,1
u1056902755338592256,0,0,6,0,5,15,0,0,0,0.0,1
u1056902769330794497,1,0,49,0,4,15,0,0,0,1.0,1
u1056902814742519808,0,0,14,0,4,15,0,0,0,0.0,1
u1056902845696524288,0,0,5,0,10,15,0,0,0,0.0,1
u1056903024139034625,0,0,11,0,10,15,0,0,0,0.0,1
u1056903091277180928,1,96,183,0,12,13,32,0,0,0.010416666666666666,1
u1056903139536896006,3,0,96,0,7,15,0,0,0,3.0,1
u1056903210399612928,0,0,3,0,17,15,0,0,0,0.0,1
u1056903217672404992,0,0,10,0,4,15,0,0,0,0.0,1
u1056903281295925248,0,0,10,0,13,15,0,0,0,0.0,1
u1056903333590560768,0,0,26,0,5,15,0,0,0,0.0,1
u1056903609240182784,1,0,26,0,12,12,0,0,0,1.0,1
u1056903658170765312,0,0,20,0,4,15,0,0,0,0.0,1
u1056903777893187589,0,0,20,0,15,15,0,0,0,0.0,1
u1056904095791898626,0,0,18,0,10,10,33,0,0,0.0,1
u1056904169896853505,0,0,6,0,10,15,0,0,0,0.0,1
u1056904333332303873,0,0,44,0,8,15,0,0,0,0.0,1
u1056904457903095808,0,0,16,0,10,15,0,0,0,0.0,1
u1056904572344696832,0,0,33,0,8,15,0,0,0,0.0,1
u1056904900439764993,0,0,17,0,7,15,0,0,0,0.0,1
u1056905250479558656,1,0,51,0,14,14,0,0,0,1.0,1
u1056905264631369728,2,66,146,0,16,15,39,0,0,0.030303030303030304,1
u1056905548644446211,0,0,23,0,14,15,0,0,0,0.0,1
u1056905647533498368,0,0,33,0,10,10,0,0,0,0.0,1
u1056905816291360768,0,0,17,0,14,14,0,0,0,0.0,1
u1056905895630774272,0,0,49,0,14,14,0,0,0,0.0,1
u1056905940266639362,0,0,10,0,8,15,0,0,0,0.0,1
u1056905981823737856,1,4,28,0,15,15,74,0,0,0.25,1
u1056906079886630912,1,27,56,0,15,15,32,0,0,0.037037037037037035,1
u1056906080658341888,1,2,46,0,4,15,0,0,0,0.5,1
u1056906236673908736,0,1,103,0,7,6,10,0,0,0.0,1
u1056906338708668417,0,0,6,0,11,12,52,0,0,0.0,1
u1056906431331475456,0,0,27,0,4,15,0,0,0,0.0,1
u1056906497211412480,0,0,14,0,14,14,151,0,0,0.0,1
u1056906612647051266,0,0,11,0,12,15,0,0,0,0.0,1
u1056906628337815552,0,0,11,0,10,15,0,0,0,0.0,1
u1056906751059091457,0,0,22,0,12,15,0,0,0,0.0,1
u1056907070291664897,0,0,56,0,11,15,0,0,0,0.0,1
u1056907171525419009,0,0,10,0,10,10,0,0,0,0.0,1
u1056907176177033216,0,0,28,0,13,13,0,0,0,0.0,1
u1056907210419167234,0,0,3,0,6,14,0,0,0,0.0,1
u1056907242836975618,0,0,23,0,17,15,0,0,0,0.0,1
u1056907261107302400,0,0,25,0,10,10,0,0,0,0.0,1
u1056907304841371648,0,0,18,0,15,15,0,0,0,0.0,1
u1056907402522447872,0,0,9,0,5,15,0,0,0,0.0,1
u1056907448315994114,0,0,21,0,13,14,0,0,0,0.0,1
u1056907591278845952,0,4,5,0,10,15,32,0,0,0.0,1
u1056907747529240576,0,0,7,0,7,15,0,0,0,0.0,1
u1056908001024663552,0,0,58,0,8,15,0,0,0,0.0,1
u1056908314691469316,0,0,22,0,9,15,0,0,0,0.0,1
u1056908359440457730,1,0,89,0,14,15,0,0,0,1.0,1
u1056908635039784965,1,0,66,1,14,15,0,0,0,1.0,1
u1056908818569969664,0,0,31,0,2,10,0,0,0,0.0,1
u1056908823737307142,0,0,17,0,7,14,0,0,0,0.0,1
u1056908828829044736,0,0,38,0,6,14,0,0,0,0.0,1
u1056908947549028352,0,13,23,0,13,13,39,0,0,0.0,1
u1056909232711168000,5,0,119,0,5,13,0,0,0,5.0,1
u1056909410109399040,0,0,12,0,14,15,0,0,0,0.0,1
u1056909419706048513,0,0,13,0,11,15,0,0,0,0.0,1
u1056909453776306177,0,0,14,0,7,15,0,0,0,0.0,1
u1056909542657871872,0,0,7,0,6,14,0,0,0,0.0,1
u1056909586735788035,0,0,15,0,12,15,0,0,0,0.0,1
u1056909642062798848,0,0,87,0,6,14,0,0,0,0.0,1
u1056909696844685312,0,0,29,0,7,15,0,0,0,0.0,1
u1056909788779634689,0,0,11,0,16,15,0,0,0,0.0,1
u1056909861978546177,0,0,36,0,8,15,0,0,0,0.0,1
u1056909862435614721,0,0,10,0,10,15,0,0,0,0.0,1
u1056909926302470144,58,125,58,0,7,7,97,0,0,0.464,1
u1056910018484887552,0,0,19,0,10,15,0,0,0,0.0,1
u1056910141822509056,0,0,37,0,11,11,0,0,0,0.0,1
u1056910354574270464,0,0,20,0,9,15,0,0,0,0.0,1
u1056910424120180736,0,0,7,0,7,15,0,0,0,0.0,1
u1056910637476048896,0,2,13,0,14,14,0,0,0,0.0,1
u1056910845442187264,0,0,21,0,16,15,0,0,0,0.0,1
u1056911193133076480,2,0,30,0,9,15,0,0,0,2.0,1
u1056911299429523456,0,0,13,0,14,15,0,0,0,0.0,1
u1056911348917919746,0,0,10,0,11,15,0,0,0,0.0,1
u1056911493973843968,0,0,9,0,9,15,0,0,0,0.0,1
u1056911616678264836,0,0,22,0,11,15,0,0,0,0.0,1
u1056912195886362624,1,0,25,0,7,15,0,0,0,1.0,1
u1056912285887795201,0,0,12,0,8,15,0,0,0,0.0,1
u1056912340908720128,0,0,19,0,15,15,0,0,0,0.0,1
u1056912401487028224,0,0,13,0,8,15,0,0,0,0.0,1
u1056912697898332160,0,0,46,0,5,13,0,0,0,0.0,1
u1056912777464438784,0,49,117,0,10,15,39,0,0,0.0,1
u1056912937716084736,0,0,37,0,7,15,0,0,0,0.0,1
u1056913085171027968,0,0,17,0,9,15,0,0,0,0.0,1
u1056913169606737920,0,0,3,0,13,15,0,0,0,0.0,1
u1056913303241404416,0,0,5,0,8,15,0,0,0,0.0,1
u1056913778409984001,0,0,24,0,13,13,0,0,0,0.0,1
u1056913837419577346,0,0,11,0,15,15,0,0,0,0.0,1
u1056914284326936577,0,0,44,0,15,15,0,0,0,0.0,1
u1056914313611538433,0,0,11,0,3,11,0,0,0,0.0,1
u1056914343978246147,0,0,6,0,13,15,0,0,0,0.0,1
u1056914356485517313,3,179,382,0,3,15,9,0,0,0.01675977653631285,1
u1056914433421672449,0,0,8,0,14,14,0,0,0,0.0,1
u1056914536501075968,859,3332,14,1,13,12,160,0,0,0.2578031212484994,1
u1056914577466650626,124,126,401,0,6,11,138,0,0,0.9841269841269841,1
u1056914648388104192,0,0,33,0,6,14,0,0,0,0.0,1
u1056914712854757376,0,2,5,0,13,15,35,0,0,0.0,1
u1056914756752236544,0,0,16,0,14,14,0,0,0,0.0,1
u1056914856610283520,0,0,16,0,15,15,0,0,0,0.0,1
u1056915031584051201,0,0,75,0,6,14,0,0,0,0.0,1
u1056915612994359298,0,0,75,0,10,15,0,0,0,0.0,1
u1056915708339216384,0,0,17,0,20,15,0,0,0,0.0,1
u1056915771517857793,0,0,8,0,13,15,0,0,0,0.0,1
u1056915789675159553,1,0,9,0,8,15,0,0,0,1.0,1
u1056915855878078465,0,0,15,0,8,15,0,0,0,0.0,1
u1056915875587022848,0,0,11,0,5,13,0,0,0,0.0,1
u1056915937184702464,0,9,17,0,16,15,39,0,0,0.0,1
u1056916078553485312,0,0,3,0,14,15,0,0,0,0.0,1
u1056916124430987264,0,0,30,0,13,15,0,0,0,0.0,1
u1056916166621491200,0,0,34,0,6,14,0,0,0,0.0,1
u1056916325350686726,0,0,36,0,9,9,81,0,0,0.0,1
u1056916454031982592,2,14,31,0,12,15,39,0,0,0.14285714285714285,1
u1056916465587273728,0,0,23,0,6,14,0,0,0,0.0,1
u1056917207266004992,0,0,8,0,6,14,0,0,0,0.0,1
u1056917405698527233,0,0,11,0,14,15,0,0,0,0.0,1
u1056917545482158080,0,0,8,0,14,15,0,0,0,0.0,1
u1056917673504718849,0,0,3,0,13,15,0,0,0,0.0,1
u1056917824239624194,0,0,13,0,4,15,0,0,0,0.0,1
u1056917863750021127,1,0,5,0,13,15,0,0,0,1.0,1
u1056918140347502597,0,0,15,0,4,12,0,0,0,0.0,1
u1056918267225346048,0,0,25,0,6,14,0,0,0,0.0,1
u1056918545282396167,0,0,22,0,16,11,0,0,0,0.0,1
u1056918805304078336,0,0,9,0,5,13,0,0,0,0.0,1
u1056918810568081408,0,0,4,0,7,15,0,0,0,0.0,1
u1056918894194110464,0,0,17,0,9,15,0,0,0,0.0,1
u1056919034216828928,0,0,15,0,12,12,0,0,0,0.0,1
u1056919071973871618,0,0,16,0,6,14,0,0,0,0.0,1
u1056919257261457408,0,0,14,0,13,15,0,0,0,0.0,1
u1056919283756752897,1,0,20,0,7,15,0,0,0,1.0,1
u1056919566704631813,0,0,27,0,9,15,0,0,0,0.0,1
u1056919587420278785,1,0,74,0,6,14,0,0,0,1.0,1
u1056919831503560705,2,371,71,0,10,9,0,0,0,0.005390835579514825,1
u1056919944846327810,0,0,3,0,6,14,0,0,0,0.0,1
u1056920081358155777,0,0,22,0,9,15,0,0,0,0.0,1
u1056920102560514050,0,0,15,0,10,15,0,0,0,0.0,1
u1056920154448244738,1,9,31,0,9,15,0,0,0,0.1111111111111111,1
u1056920236564406272,0,0,23,0,12,15,0,0,0,0.0,1
u1056920605038010371,0,0,4,0,3,15,0,0,0,0.0,1
u1056920787209388033,0,0,6,0,7,15,0,0,0,0.0,1
u1056920847372431360,1,0,30,0,5,13,0,0,0,1.0,1
u1056921263409713153,0,0,31,0,6,14,0,0,0,0.0,1
u1056921363179462656,0,0,3,0,5,13,0,0,0,0.0,1
u1056921459145109505,0,0,36,0,16,15,0,0,0,0.0,1
u1056921507941638147,0,0,27,0,5,13,0,0,0,0.0,1
u1056921663391129601,0,0,42,0,13,15,0,0,0,0.0,1
u1056921782513516544,0,0,15,0,14,14,0,0,0,0.0,1
u1056921786074333184,0,0,8,0,10,10,153,0,0,0.0,1
u1056921794131701760,0,0,3,0,9,15,0,0,0,0.0,1
u1056921839224717313,0,0,25,0,13,15,0,0,0,0.0,1
u1056921848020000770,0,0,35,0,8,15,0,0,0,0.0,1
u1056922135975940097,0,0,7,0,12,15,38,0,0,0.0,1
u1056922311025221632,1,0,24,0,16,15,0,0,0,1.0,1
u1056922360178065409,8,15,129,0,3,11,0,0,0,0.5333333333333333,1
u1056922713397362689,0,0,30,0,13,14,0,0,0,0.0,1
u1056922817386737664,0,0,1,0,8,9,53,0,0,0.0,1
u1056922833371193344,0,0,40,0,4,15,0,0,0,0.0,1
u1056923131489726465,0,0,69,0,14,14,0,0,0,0.0,1
u1056923132718604288,0,0,10,0,14,14,0,0,0,0.0,1
u1056923140327116806,2,0,81,0,10,15,0,0,0,2.0,1
u1056923406820671492,0,0,21,0,14,15,0,0,0,0.0,1
u1056923768604516352,0,0,8,0,8,15,0,0,0,0.0,1
u1056923799948537856,1,0,127,0,9,15,0,0,0,1.0,1
u1056923849583808513,0,0,57,0,9,15,0,0,0,0.0,1
u1056923967934611458,0,0,28,0,4,15,0,0,0,0.0,1
u1056924304787562497,0,0,9,0,3,11,0,0,0,0.0,1
u1056924411918340097,1,0,86,0,12,15,0,0,0,1.0,1
u1056924681146642433,0,0,3,0,7,15,0,0,0,0.0,1
u1056924827519475719,0,0,8,0,11,11,0,0,0,0.0,1
u1056925406278766598,0,0,39,0,5,13,0,0,0,0.0,1
u1056925412641652736,1,0,76,0,9,15,0,0,0,1.0,1
u1056925550902734848,0,0,8,0,10,15,0,0,0,0.0,1
u1056925558611816449,0,0,2,0,11,15,0,0,0,0.0,1
u1056925647900164096,0,0,26,0,11,12,0,0,0,0.0,1
u1056925816930615296,0,0,19,0,8,15,0,0,0,0.0,1
u1056925821452107776,0,9,56,0,19,8,0,0,0,0.0,1
u1056925854767341570,0,0,19,0,12,12,0,0,0,0.0,1
u1056926009260335105,0,0,19,0,5,13,0,0,0,0.0,1
u1056926085198348289,0,0,37,0,7,15,0,0,0,0.0,1
u1056926120409489408,0,0,15,0,12,12,0,0,0,0.0,1
u1056926171508719618,0,0,69,0,9,15,0,0,0,0.0,1
u1056926177062019072,0,0,15,0,12,12,0,0,0,0.0,1
u1056926318984478721,1,0,17,0,9,15,0,0,0,1.0,1
u1056926330711879683,0,0,16,0,7,15,0,0,0,0.0,1
u1056926400601571330,0,0,53,0,12,15,0,0,0,0.0,1
u1056926748019896320,0,0,11,0,4,15,0,0,0,0.0,1
u1056926810301218817,0,0,10,0,8,15,0,0,0,0.0,1
u1056927106658000896,0,0,10,0,4,15,0,0,0,0.0,1
u1056927223121408000,0,0,16,0,10,10,0,0,0,0.0,1
u1056927303874306048,0,0,10,0,13,15,0,0,0,0.0,1
u1056927339198726144,1,0,74,0,11,15,0,0,0,1.0,1
u1056927470572707840,1,18,13,0,12,15,34,0,0,0.05555555555555555,1
u1056927867051753474,0,0,17,0,10,15,0,0,0,0.0,1
u1056927920311156737,0,0,16,0,8,15,0,0,0,0.0,1
u1056928178407698432,0,0,41,0,13,15,0,0,0,0.0,1
u1056928195189071873,0,0,16,0,13,15,0,0,0,0.0,1
u1056928317226524673,1,0,90,0,6,14,0,0,0,1.0,1
u1056928565814575105,8,67,11,0,11,12,54,0,0,0.11940298507462686,1
u1056928603772993536,0,0,23,0,6,14,0,0,0,0.0,1
u1056928691387658240,0,0,10,0,15,15,0,0,0,0.0,1
u1056929061757505536,0,0,15,0,9,15,0,0,0,0.0,1
u1056929257677639680,0,0,20,0,4,12,0,0,0,0.0,1
u1056929264292020225,0,0,68,0,8,15,0,0,0,0.0,1
u1056929268280655873,0,0,8,0,7,15,0,0,0,0.0,1
u1056929410509467648,1,6,33,0,8,8,0,0,0,0.16666666666666666,1
u1056929414397587456,0,0,36,0,19,15,0,0,0,0.0,1
u1056929509797056514,2,0,74,0,13,13,0,0,0,2.0,1
u1056929570765578242,0,0,13,0,5,13,0,0,0,0.0,1
u1056929891348832258,0,0,8,0,12,15,0,0,0,0.0,1
u1056929998643302402,0,0,11,0,9,15,0,0,0,0.0,1
u1056930157938786309,0,0,44,0,15,15,0,0,0,0.0,1
u1056930351862439938,0,0,29,0,12,13,0,0,0,0.0,1
u1056930531315716096,0,0,2,0,15,15,0,0,0,0.0,1
u1056930545781882880,0,0,11,0,5,15,0,0,0,0.0,1
u1056930594058366978,0,0,7,0,6,15,0,0,0,0.0,1
u1056930651050557442,0,0,19,0,9,15,0,0,0,0.0,1
u1056930679064281088,0,0,6,0,11,15,0,0,0,0.0,1
u1056930866616778757,0,0,11,0,16,15,49,0,0,0.0,1
u1056930957385703425,0,0,24,0,13,13,76,0,0,0.0,1
u1056931112776318976,0,0,30,0,12,15,0,0,0,0.0,1
u1056931137631727616,0,0,13,0,9,15,0,0,0,0.0,1
u1056931169760100352,0,0,12,0,13,15,32,0,0,0.0,1
u1056931282733666305,1,0,87,0,3,15,0,0,0,1.0,1
u1056931535901941762,0,0,21,0,15,15,0,0,0,0.0,1
u1056931561931767808,0,0,20,0,15,15,0,0,0,0.0,1
u1056931611936243712,0,0,17,0,10,15,0,0,0,0.0,1
u1056931623529299968,0,0,12,0,15,15,0,0,0,0.0,1
u1056931657784078336,0,0,50,0,11,15,0,0,0,0.0,1
u1056932013800865794,0,0,15,1,4,15,0,0,0,0.0,1
u1056932120340426757,0,0,15,0,9,15,0,0,0,0.0,1
u1056932337668112384,0,0,8,0,5,13,0,0,0,0.0,1
