user_id,followers,following,account_age_days,total_posts,total_retweets,is_bot
user_legit_04083,39379,660,209,143,13,False
user_legit_02837,44947,697,2936,122,63,False
user_legit_03697,20618,195,1569,202,15,False
user_legit_07128,14672,1974,3455,303,17,False
user_legit_06267,2157,1419,1620,401,176,False
user_legit_04941,22318,435,2834,111,56,False
user_legit_05946,13070,1133,2873,218,18,False
user_legit_04583,35412,402,2294,250,76,False
user_legit_05784,28486,117,1143,53,20,False
user_legit_04040,16441,87,373,321,55,False
user_legit_02230,31636,1163,194,125,15,False
user_legit_07569,26245,1481,3552,213,36,False
user_legit_00935,47030,85,2275,371,218,False
user_legit_02320,4950,1441,2233,27,12,False
user_legit_04878,33580,1131,2773,393,153,False
user_legit_00521,7317,477,3224,478,277,False
user_legit_00522,9623,1228,1812,5,0,False
user_legit_05345,19938,572,1074,409,117,False
user_bot_00376,0,3180,14,18,574,True
user_legit_03359,26377,281,2201,84,32,False
user_legit_01311,17408,1461,1261,322,63,False
user_legit_03983,33713,730,126,440,172,False
user_legit_06494,14091,993,3586,146,7,False
user_bot_00060,5,4922,5,15,400,True
user_legit_01716,32297,1106,485,442,121,False
user_legit_00780,43897,1429,592,431,222,False
user_legit_08798,42389,442,1739,17,6,False
user_legit_08231,13401,951,499,189,37,False
user_legit_05607,29796,450,1654,144,27,False
user_legit_05978,10297,81,3085,34,13,False
user_legit_00651,32632,454,198,112,22,False
user_legit_03747,49252,861,3505,94,33,False
user_legit_02196,14542,1417,298,134,24,False
user_legit_08418,37232,1279,1981,377,47,False
user_legit_00369,38602,1265,540,23,9,False
user_bot_00384,4,1179,3,7,165,True
user_legit_08005,42594,1580,2080,272,18,False
user_legit_04214,34259,367,274,114,32,False
user_legit_00377,37342,1267,375,186,106,False
user_legit_09446,48326,1582,872,111,6,False
user_legit_02216,22535,897,2865,492,86,False
user_legit_08682,903,78,3291,166,84,False
user_legit_01613,34657,612,1868,401,81,False
user_legit_06979,24923,752,819,271,148,False
user_legit_07549,39623,281,2274,423,212,False
user_legit_01827,49228,268,1906,183,91,False
user_legit_03632,1866,1438,530,224,47,False
user_legit_00962,42007,46,2521,382,223,False
user_legit_02993,42812,1875,1295,266,16,False
user_legit_06606,43528,1507,2219,408,187,False
user_bot_00172,5,683,5,16,715,True
user_legit_02376,42686,1275,2569,249,147,False
user_legit_08880,22865,1230,2865,489,272,False
user_legit_00359,37432,580,1499,350,128,False
user_legit_03839,47657,1691,3440,466,159,False
user_legit_08184,28744,717,1973,454,61,False
user_legit_01246,42992,1187,209,487,78,False
user_legit_07504,37876,1589,1845,304,122,False
user_legit_08349,39454,886,2022,334,188,False
user_legit_06511,40202,1407,2918,323,98,False
user_legit_05087,12498,297,222,295,139,False
user_legit_03694,19770,1794,580,271,124,False
user_legit_01573,40659,602,3253,434,209,False
user_legit_06281,15173,1075,2091,273,154,False
user_legit_05439,27828,1200,2532,269,24,False
user_legit_02567,31661,51,934,473,202,False
user_legit_03423,19145,1480,2831,284,96,False
user_legit_02037,2022,709,2182,14,6,False
user_legit_09243,46931,177,1049,3,1,False
user_legit_00772,254,1055,903,471,156,False
user_legit_05380,8306,782,1788,217,72,False
user_bot_00068,3,3515,4,19,848,True
user_legit_03562,21041,853,940,190,54,False
user_legit_00562,24659,1701,2767,136,7,False
user_legit_06683,41090,139,1519,242,69,False
user_legit_02546,39742,1290,3175,48,27,False
user_legit_05510,20294,1273,1541,184,80,False
user_legit_05330,28155,752,1796,466,43,False
user_bot_00167,2,1006,27,14,540,True
user_legit_04531,6336,1935,277,306,166,False
user_legit_01674,35883,148,2446,200,68,False
user_legit_07395,2378,1363,3051,268,95,False
user_legit_00365,25947,1577,3497,402,211,False
user_legit_08016,20423,327,1566,481,269,False
user_legit_09376,21064,553,2972,71,29,False
user_legit_04327,21260,1482,1433,474,52,False
user_bot_00483,0,1843,27,3,108,True
user_legit_00147,11704,1411,2629,168,87,False
user_legit_01668,26637,1480,1745,317,70,False
user_legit_03088,11574,1289,3326,451,72,False
user_legit_08844,25732,839,1639,33,8,False
user_legit_07650,18385,418,516,76,18,False
user_legit_00407,7203,1961,1042,286,42,False
user_bot_00084,4,2029,20,13,580,True
user_legit_07788,41991,418,388,272,27,False
user_legit_03456,37523,972,786,167,17,False
user_legit_06186,19518,918,2929,95,14,False
user_legit_04182,5060,1024,886,315,73,False
user_legit_03576,32295,78,3336,368,106,False
user_legit_03271,20598,1756,3396,307,52,False
user_legit_04940,36359,511,2967,157,58,False
user_legit_01031,8657,108,403,401,131,False
user_legit_08872,40227,967,1775,454,126,False
user_legit_06230,23768,1500,3504,56,30,False
user_legit_06592,18510,1365,2668,265,78,False
user_legit_08906,44951,620,1916,223,120,False
user_bot_00311,0,4091,14,17,365,True
user_legit_06724,13759,1815,3045,182,85,False
user_legit_08029,28261,803,757,225,87,False
user_legit_08052,21782,1017,2208,125,20,False
user_legit_00855,42471,18,151,360,57,False
user_legit_03926,25093,168,2253,230,23,False
user_legit_08547,43125,976,1922,65,10,False
user_legit_00078,28229,282,794,102,9,False
user_legit_07088,6853,909,1478,402,85,False
user_legit_02247,8826,318,2122,164,52,False
user_legit_08263,31344,1875,3122,40,6,False
user_legit_04026,10506,1920,642,54,8,False
user_bot_00449,0,1673,17,9,446,True
user_bot_00071,2,1538,14,14,408,True
user_legit_09295,10761,1728,3337,449,233,False
user_legit_00714,46006,1646,918,132,15,False
user_legit_07451,39969,471,1313,443,244,False
user_legit_00788,27230,525,1273,109,49,False
user_legit_02279,33616,178,1149,62,31,False
user_legit_04095,27353,388,1286,480,249,False
user_legit_03897,902,1446,2528,93,10,False
user_legit_07944,49549,1678,2575,362,169,False
user_legit_07177,38970,806,3152,246,65,False
user_legit_09076,35114,1920,643,18,7,False
user_legit_09452,35510,1443,2797,345,49,False
user_legit_03631,27294,1383,834,474,235,False
user_legit_08624,11643,989,3393,467,73,False
user_legit_07297,12360,1965,1877,384,104,False
user_legit_06272,28563,1586,2530,73,35,False
user_legit_00424,20857,137,283,496,158,False
user_legit_00392,18366,106,3101,333,101,False
user_legit_03191,34069,1279,2984,165,27,False
user_legit_00016,25666,816,1702,346,134,False
user_legit_06335,9436,111,2553,390,185,False
user_legit_04200,33925,700,613,44,13,False
user_legit_02672,42576,1046,3453,289,49,False
user_legit_02444,29911,1477,2602,327,148,False
user_legit_06697,38694,909,182,71,32,False
user_legit_06164,12492,727,370,272,147,False
user_legit_02601,10734,869,398,349,93,False
user_legit_03493,37202,889,887,478,182,False
user_legit_06044,29636,1581,1862,240,27,False
user_legit_01459,25809,1997,1337,302,158,False
user_legit_03804,1121,1263,2772,485,79,False
user_bot_00345,2,2434,15,10,393,True
user_legit_07394,29634,1247,1735,26,11,False
user_legit_04839,46573,53,1628,264,13,False
user_legit_08111,42484,1104,458,369,172,False
user_legit_03835,36243,959,1872,402,83,False
user_legit_09313,44105,985,2722,26,12,False
user_legit_05683,21655,1812,3454,460,208,False
user_legit_08748,47014,296,1298,343,49,False
user_legit_05827,33678,1871,3465,29,5,False
user_bot_00248,2,1953,16,6,287,True
user_legit_04724,14534,1409,89,192,110,False
user_legit_08759,1320,1302,1205,402,198,False
user_legit_05887,8440,457,848,152,74,False
user_legit_02355,18401,1636,2745,361,23,False
user_legit_06036,29117,530,1825,37,11,False
user_legit_04798,19553,620,2980,497,67,False
user_legit_02442,482,783,1546,274,17,False
user_legit_08645,30930,1331,1130,208,88,False
user_legit_04592,3650,316,1272,245,16,False
user_legit_08772,25114,228,2085,345,61,False
user_legit_00464,335,1303,2924,106,11,False
user_legit_00163,20325,605,259,309,33,False
user_legit_09261,13653,934,3161,170,99,False
user_legit_09433,17244,410,3207,379,223,False
user_legit_08405,5299,666,374,317,110,False
user_bot_00277,0,3333,10,10,207,True
user_legit_09478,14623,1528,3488,439,213,False
user_legit_07380,34291,1435,2907,465,149,False
user_legit_06636,4854,1709,2813,372,124,False
user_legit_00241,29209,872,637,319,163,False
user_legit_02009,31617,180,2835,81,37,False
user_legit_06356,34894,446,3014,175,39,False
user_legit_03084,16988,1714,162,362,101,False
user_legit_06208,14535,90,53,452,250,False
user_legit_00900,228,1985,3542,340,76,False
user_legit_05542,14983,1086,1835,370,108,False
user_legit_06007,37286,1698,3236,102,53,False
user_legit_07638,40021,401,2252,230,93,False
user_legit_06793,3748,518,1008,256,22,False
user_legit_08869,28795,1509,2790,451,118,False
user_legit_07758,40805,1658,1582,41,19,False
user_legit_04837,3378,1073,3589,247,118,False
user_legit_02293,37443,242,1832,411,33,False
user_legit_06548,28441,884,995,348,42,False
user_legit_07898,42827,470,1532,463,216,False
user_legit_07977,49522,1572,1921,175,70,False
user_legit_04481,14850,264,2127,230,123,False
user_legit_05302,8874,718,1648,255,61,False
user_legit_04605,23587,744,2573,380,46,False
user_legit_03716,17496,1095,1221,293,119,False
user_legit_09071,4511,213,2515,79,30,False
user_legit_06140,15842,1419,189,482,128,False
user_legit_01764,28793,1946,2961,249,28,False
user_legit_06598,6623,992,974,72,31,False
user_legit_01549,247,570,710,407,243,False
user_legit_03029,44735,912,3559,193,66,False
user_legit_08653,2949,1638,1268,324,115,False
user_legit_06298,14813,1725,3647,239,26,False
user_legit_06662,24153,1388,2704,3,1,False
user_legit_06626,39301,1261,3168,267,74,False
user_legit_02044,13894,1685,641,26,12,False
user_legit_00767,23973,960,1282,407,93,False
user_legit_05693,11635,605,583,157,14,False
user_legit_07870,3484,1473,619,229,31,False
user_legit_07795,20009,503,1446,424,244,False
user_legit_01508,43165,688,1535,281,143,False
user_legit_07230,28734,1792,1814,480,77,False
user_legit_07857,6951,1554,674,417,74,False
user_legit_03302,30072,636,1272,306,34,False
user_legit_04517,2945,12,1115,274,17,False
user_legit_04219,8151,233,43,461,100,False
user_legit_09078,5012,374,1378,264,134,False
user_bot_00440,1,4924,7,4,42,True
user_legit_03292,11906,925,1891,64,10,False
user_legit_00819,49955,610,3139,126,71,False
user_legit_01403,16131,1153,2815,353,63,False
user_legit_01382,17341,759,2488,88,10,False
user_legit_02148,42367,912,2405,487,187,False
user_legit_06928,36546,471,3226,134,14,False
user_legit_05671,32161,761,1801,188,97,False
user_legit_01638,9125,1141,674,482,65,False
user_legit_05891,20919,1172,620,434,198,False
user_legit_07427,37720,1688,1441,450,108,False
user_legit_00608,48349,1083,968,272,45,False
user_legit_06907,1764,1190,1965,9,1,False
user_legit_00399,15523,1385,827,365,103,False
user_legit_07247,41777,816,3401,302,98,False
user_legit_06406,37082,77,1628,341,168,False
user_legit_00882,22444,423,2942,242,16,False
user_legit_03565,13042,1412,1846,55,4,False
user_legit_04285,38346,136,1496,241,35,False
user_legit_01179,1250,561,1828,25,11,False
user_legit_05448,21425,760,2215,2,0,False
user_legit_04244,17620,645,2401,414,81,False
user_legit_05218,2592,672,42,388,20,False
user_legit_03976,32204,445,1749,72,12,False
user_legit_02130,35902,1211,1026,393,197,False
user_legit_05078,40352,1732,3537,120,37,False
user_legit_00456,7418,1538,1308,422,109,False
user_legit_05582,35482,1304,351,499,219,False
user_legit_05175,8307,981,582,201,26,False
user_legit_01950,45772,1551,3282,165,97,False
user_legit_05372,18013,1992,540,456,117,False
user_legit_00689,39133,1989,790,69,20,False
user_legit_08852,27176,234,3489,40,13,False
user_legit_06525,3598,1356,1579,295,27,False
user_bot_00321,5,836,13,1,26,True
user_legit_06488,6610,1052,3133,222,48,False
user_legit_06921,22562,862,571,476,133,False
user_legit_01953,23256,1304,1781,157,13,False
user_legit_07634,3948,1835,3491,450,77,False
user_legit_05636,12746,274,171,337,86,False
user_legit_07154,21117,35,2651,46,15,False
user_legit_08424,3310,551,1313,228,48,False
user_legit_06610,16786,31,291,338,163,False
user_legit_02710,3312,1767,830,428,206,False
user_legit_08730,29868,814,2219,389,199,False
user_legit_03201,45665,1547,3139,175,98,False
user_legit_04349,17602,674,49,356,64,False
user_legit_04138,44045,59,2744,44,5,False
user_legit_01884,30889,490,38,397,164,False
user_legit_08639,19853,700,2948,244,143,False
user_legit_04485,18450,1814,3625,275,93,False
user_legit_02494,20940,1873,1183,74,10,False
user_legit_05947,46530,804,146,132,40,False
user_legit_03036,40123,945,818,498,186,False
user_legit_05777,5424,1149,2748,296,168,False
user_legit_03603,31181,488,3604,223,88,False
user_legit_00845,281,1676,2183,270,66,False
user_legit_00542,9749,750,2078,149,67,False
user_legit_03724,450,854,2282,472,272,False
user_legit_04187,10699,685,2458,5,2,False
user_legit_03679,36675,1032,817,145,61,False
user_legit_08899,1022,1003,1644,209,28,False
user_legit_07967,11718,966,566,374,55,False
user_legit_08485,23819,291,2310,6,3,False
user_legit_06075,259,1694,1992,339,130,False
user_legit_07340,44157,469,2882,31,15,False
user_legit_08225,38542,1707,2253,23,2,False
user_legit_07246,7395,1776,3039,313,69,False
user_bot_00210,4,2012,27,7,248,True
user_legit_08290,21315,1052,579,479,127,False
user_legit_07137,41861,618,242,223,36,False
user_legit_02964,36699,1926,1263,1,0,False
user_legit_07559,48092,536,2072,333,147,False
user_legit_02529,28847,249,2331,82,30,False
user_legit_07284,5694,735,3117,403,39,False
user_legit_05772,20474,1399,1354,134,10,False
user_legit_01048,33426,829,2161,394,50,False
user_legit_07045,5491,1949,2229,326,113,False
user_legit_01960,41985,312,679,215,72,False
user_legit_02530,45788,1439,444,243,145,False
user_legit_09048,20539,1411,1225,289,74,False
user_legit_07603,10339,1302,3265,132,7,False
user_legit_06524,14904,181,2946,210,15,False
user_legit_00237,21610,890,2185,466,84,False
user_legit_04917,13665,355,2802,322,93,False
user_legit_06479,16110,1715,2618,375,126,False
user_legit_01133,38147,89,1464,379,72,False
user_legit_06976,39554,1149,707,490,278,False
user_legit_05901,7687,328,1038,443,42,False
user_legit_09057,11725,633,2676,8,2,False
user_legit_04259,1269,226,2459,175,44,False
user_legit_08840,14390,564,2254,439,214,False
user_legit_06965,41917,1848,2743,389,206,False
user_bot_00479,0,4220,15,2,20,True
user_legit_00792,36132,164,1986,38,21,False
user_legit_01985,39683,1577,3469,46,18,False
user_legit_05656,41532,1431,1850,356,189,False
user_legit_08739,21603,1703,3324,406,187,False
user_legit_07935,7916,121,2699,82,35,False
user_legit_06097,45934,765,325,138,38,False
user_legit_05907,45669,1288,2588,77,26,False
user_legit_07373,17407,846,699,58,31,False
user_legit_08128,10431,1187,1081,351,186,False
user_legit_02978,14149,997,1476,22,1,False
user_legit_08861,15413,859,3100,468,83,False
user_legit_09301,42222,1332,1018,352,31,False
user_legit_06721,15910,598,2076,18,9,False
user_legit_07842,43240,85,2924,174,85,False
user_legit_05524,30665,623,2304,406,189,False
user_legit_08721,12146,1968,1668,292,113,False
user_legit_08431,9284,343,581,242,88,False
user_legit_09008,406,648,871,460,196,False
user_legit_08603,35695,1166,2822,168,40,False
user_legit_07174,5714,745,267,288,126,False
user_legit_03919,30695,323,49,1,0,False
user_legit_03138,23439,1287,2230,399,185,False
user_legit_09416,21946,1547,434,280,120,False
user_bot_00433,1,1556,26,13,545,True
user_legit_05789,49335,1391,290,347,162,False
user_legit_04073,47120,911,1835,232,62,False
user_legit_03287,10036,275,122,341,26,False
user_legit_03229,41757,1739,2390,327,182,False
user_legit_01826,5270,260,2496,89,42,False
user_legit_05548,10975,591,1308,345,163,False
user_legit_00593,48978,467,93,251,52,False
user_legit_02725,30939,529,1116,255,14,False
user_legit_04137,12949,255,1630,207,23,False
user_legit_00560,26830,229,1500,56,4,False
user_legit_07406,49352,543,2692,116,35,False
user_legit_08806,29857,393,1997,85,37,False
user_legit_08386,30360,535,2030,400,231,False
user_legit_00243,32495,496,2681,171,81,False
user_legit_07268,23628,1194,685,339,172,False
user_legit_05435,49543,368,1272,197,108,False
user_legit_04437,47375,1199,2120,180,44,False
user_bot_00184,3,1266,4,4,107,True
user_legit_08106,24549,1944,1122,321,119,False
user_legit_00405,25042,483,3569,41,21,False
user_legit_01442,46733,1294,963,248,73,False
user_legit_00261,8537,307,2886,277,100,False
user_legit_04406,12944,1769,3514,474,212,False
user_legit_07633,21396,1797,1195,89,51,False
user_bot_00033,5,832,20,6,103,True
user_legit_01689,4712,1143,1447,287,96,False
user_bot_00366,4,1731,21,7,189,True
user_legit_01725,39150,580,729,495,201,False
user_legit_08994,1204,1900,2847,285,143,False
user_legit_04930,759,1738,1510,259,131,False
user_legit_05962,41483,1707,3514,174,73,False
user_legit_02496,40058,135,2843,241,91,False
user_legit_09014,43010,414,2388,204,114,False
user_legit_06904,31998,1696,2005,171,51,False
user_legit_06106,1288,1396,2107,314,161,False
user_legit_08200,21999,555,3541,23,9,False
user_legit_00340,31745,1979,2010,93,37,False
user_legit_02408,23212,1060,2654,334,91,False
user_legit_01601,36931,582,916,424,238,False
user_bot_00364,1,4051,20,17,781,True
user_legit_08359,44941,707,263,255,31,False
user_legit_05782,44184,1448,1309,462,148,False
user_legit_04576,4172,530,327,382,118,False
user_legit_07971,3601,555,3188,347,163,False
user_legit_03725,49514,1023,3225,394,134,False
user_legit_02556,39928,1140,1465,177,23,False
user_legit_02785,5884,200,3179,173,88,False
user_legit_01523,7531,1079,3528,152,24,False
user_legit_07717,35315,527,1546,298,15,False
user_legit_02507,30982,321,677,498,197,False
user_legit_02831,39791,1308,3520,399,226,False
user_legit_01012,12303,1994,1351,30,7,False
user_legit_05280,35661,1823,1553,404,66,False
user_legit_04895,20219,1768,1591,98,32,False
user_legit_01766,25218,309,3303,366,186,False
user_legit_04551,1831,1049,122,256,137,False
user_legit_07121,35556,1790,1132,430,106,False
user_legit_06549,35208,497,1727,433,165,False
user_legit_04037,30723,1641,863,408,163,False
user_legit_08270,17198,1564,1802,252,58,False
user_legit_00148,41085,1961,2725,484,119,False
user_legit_00285,46891,889,3269,223,115,False
user_legit_07800,21469,608,40,495,271,False
user_bot_00151,4,3239,18,9,401,True
user_legit_00363,44673,1263,130,345,61,False
user_legit_05367,29138,277,2314,265,116,False
user_bot_00445,2,3397,1,3,124,True
user_legit_08410,45783,1448,91,407,87,False
user_legit_09453,40215,1099,81,75,13,False
user_legit_04725,23887,1361,3061,60,9,False
user_legit_07271,3099,777,3399,240,71,False
user_legit_06770,28106,141,253,91,38,False
user_legit_04443,22627,729,2013,391,78,False
user_legit_07446,7442,1587,862,229,132,False
user_legit_00236,33168,418,540,481,203,False
user_legit_07709,30197,1327,2940,104,47,False
user_bot_00085,5,2705,19,17,418,True
user_legit_02562,33339,106,2858,60,6,False
user_legit_07123,25201,639,3438,438,120,False
user_legit_08536,27771,1249,3188,255,42,False
user_bot_00102,5,2845,7,8,130,True
user_legit_05519,26259,1171,2793,149,77,False
user_bot_00113,4,777,27,13,382,True
user_legit_03083,12045,1857,1218,444,96,False
user_legit_02959,23902,873,2123,496,221,False
user_legit_02102,8616,1601,742,350,55,False
user_legit_00632,21700,1962,752,15,4,False
user_legit_06813,25799,1743,2799,296,144,False
user_legit_02493,30528,1165,1828,359,198,False
user_legit_02665,26829,1149,1162,347,53,False
user_legit_08494,15578,593,2515,297,110,False
user_legit_08425,22473,1415,3577,151,42,False
user_legit_09266,26682,943,2000,451,40,False
user_legit_04211,35520,680,396,202,78,False
user_legit_03874,31046,1607,1586,321,75,False
user_legit_02817,43366,17,2960,340,166,False
user_legit_08268,7166,300,1686,206,115,False
user_bot_00315,3,3712,29,10,431,True
user_legit_07426,28906,715,2412,201,80,False
user_legit_08602,12523,779,2632,85,32,False
user_legit_08475,43409,1953,1373,110,49,False
user_legit_01735,39906,1672,1604,462,189,False
user_legit_07397,1248,229,66,120,56,False
user_legit_04255,16402,663,3572,151,67,False
user_legit_08288,25583,405,242,391,194,False
user_legit_02475,21142,762,1443,304,39,False
user_bot_00484,5,1055,6,9,320,True
user_legit_03713,11205,1733,1907,76,20,False
user_legit_08978,38272,1320,2359,196,64,False
user_legit_01804,6407,1469,2344,78,12,False
user_legit_00707,28625,1232,603,463,230,False
user_legit_09191,48902,1158,1408,222,86,False
user_legit_05189,14776,635,1823,407,50,False
user_legit_05472,39972,798,1305,112,35,False
user_legit_00072,23152,333,1696,202,113,False
user_legit_07843,43343,705,2890,375,190,False
user_legit_05101,27170,918,1856,226,52,False
user_legit_06764,24135,43,1131,261,127,False
user_legit_01125,42180,700,2972,435,248,False
user_legit_01241,38869,299,297,276,38,False
user_legit_08253,25943,1760,2624,338,201,False
user_legit_02349,25213,1127,3464,254,43,False
user_legit_06602,23760,775,672,226,107,False
user_legit_06780,43955,336,2787,339,162,False
user_legit_04358,33477,107,3027,49,16,False
user_legit_01343,28747,983,1180,385,71,False
user_bot_00488,2,4695,10,6,297,True
user_legit_08679,40581,854,1870,3,0,False
user_bot_00075,5,2763,6,13,644,True
user_legit_06652,46584,1507,1621,409,86,False
user_legit_01100,23991,1482,1807,172,15,False
user_legit_07327,33975,595,584,496,153,False
user_legit_07622,42029,878,1833,497,265,False
user_legit_00987,15817,529,536,272,110,False
user_legit_02852,5712,1057,1411,291,37,False
user_legit_00630,36849,574,1267,43,19,False
user_legit_01249,48896,1303,621,209,59,False
user_legit_03179,8498,1430,2163,347,129,False
user_legit_00482,12533,691,1691,21,12,False
user_legit_03040,19764,1630,2122,320,85,False
user_legit_05010,42257,1226,1527,121,70,False
user_legit_08727,48940,954,1623,444,123,False
user_legit_07000,45023,1042,881,148,27,False
user_legit_03273,20173,558,3149,465,67,False
user_legit_07227,44513,752,263,270,42,False
user_legit_03683,28503,1389,685,487,61,False
user_legit_06674,28141,431,2359,415,79,False
user_legit_06807,45360,1772,3484,423,137,False
user_bot_00238,0,3489,25,15,388,True
user_legit_01316,35484,1514,1539,6,3,False
user_legit_03225,38594,1044,416,204,41,False
user_legit_01072,37828,364,1291,237,56,False
user_legit_04815,14877,1909,2972,104,6,False
user_legit_08459,12796,1253,3306,57,19,False
user_legit_05752,5978,343,693,390,176,False
user_legit_09145,8145,279,1826,420,197,False
user_legit_04616,14646,1889,2603,393,77,False
user_legit_03097,15699,564,1368,3,1,False
user_legit_06869,3806,804,3621,302,113,False
user_legit_01300,37984,1038,84,304,172,False
user_legit_07285,40793,900,694,481,62,False
user_legit_06284,23310,852,2028,320,91,False
user_legit_05495,9341,1009,2555,377,173,False
user_legit_05291,44082,1797,234,384,37,False
user_legit_01798,23948,567,2569,245,80,False
user_legit_05203,33373,323,1564,271,23,False
user_legit_08227,25020,1195,2548,297,50,False
user_legit_05047,31311,486,107,72,6,False
user_legit_06441,13719,1277,1098,481,78,False
user_legit_08105,27362,264,249,103,31,False
user_legit_02359,10426,101,1580,394,35,False
user_legit_09380,270,363,1156,148,57,False
user_legit_03654,33434,1879,1823,416,209,False
user_legit_07052,33958,1697,1891,118,53,False
user_legit_01286,45391,21,3235,193,98,False
user_legit_09126,43808,1824,2094,19,8,False
user_legit_04445,20813,505,2174,107,26,False
user_legit_02137,1171,707,1205,228,126,False
user_legit_06787,1426,682,461,443,31,False
user_bot_00252,1,3936,6,1,33,True
user_legit_08510,33798,1587,625,15,8,False
user_bot_00039,1,2374,10,17,387,True
user_legit_06894,34968,1556,2826,60,27,False
user_legit_08569,44831,930,3068,164,30,False
user_legit_07151,19356,436,3168,448,78,False
user_legit_00963,10889,1831,73,109,62,False
user_legit_06012,32855,1171,2271,30,15,False
user_legit_04882,24928,957,2360,339,41,False
user_legit_00140,49137,722,2430,94,41,False
user_legit_09032,32310,439,3336,205,75,False
user_legit_06936,24164,256,1317,429,116,False
user_legit_06542,15639,1163,535,164,32,False
user_legit_05243,47980,1682,2621,338,37,False
user_legit_04431,4397,1134,3178,380,34,False
user_legit_00406,21690,1756,51,267,134,False
user_legit_08212,48104,600,2201,205,60,False
user_legit_08376,8348,1189,1204,19,5,False
user_legit_08627,40988,1577,2453,4,1,False
user_legit_08234,17717,1681,1478,184,44,False
user_legit_04399,33149,1781,2972,141,37,False
user_legit_05252,35708,134,3607,467,152,False
user_legit_00011,48781,1094,2294,475,199,False
user_legit_04760,48356,1949,1706,358,126,False
user_legit_01177,9588,1660,618,264,129,False
user_legit_02863,30614,1060,2885,205,33,False
user_legit_06471,6635,411,3629,13,4,False
user_legit_06228,243,190,3018,267,140,False
user_legit_02989,21414,342,3096,39,3,False
user_legit_07117,31138,747,1482,107,21,False
user_legit_07010,1493,1507,3067,171,80,False
user_legit_08557,14462,56,612,317,66,False
user_legit_01440,38979,749,1578,102,54,False
user_bot_00247,0,2564,7,13,196,True
user_legit_02875,25792,532,2265,151,82,False
user_legit_09098,23091,1022,555,474,236,False
user_legit_08788,2458,1094,808,60,16,False
user_legit_07232,22048,1733,2165,315,110,False
user_legit_03726,5476,339,506,202,36,False
user_legit_02772,10180,553,294,113,31,False
user_legit_00454,29850,1030,1025,236,85,False
user_legit_08189,10971,1559,2911,367,110,False
user_legit_01367,22669,859,207,48,3,False
user_legit_03712,40352,1222,3079,355,33,False
user_bot_00352,4,3971,12,17,366,True
user_legit_01388,44544,572,2881,127,33,False
user_legit_01000,40416,194,153,304,139,False
user_legit_07761,35876,1022,969,281,156,False
user_legit_03553,35640,612,516,401,189,False
user_legit_04114,14561,184,1123,288,36,False
user_legit_01667,33884,1436,57,380,220,False
user_legit_03173,17238,860,2678,66,4,False
user_legit_09397,26250,502,3419,269,150,False
user_legit_00488,38259,1326,2729,435,55,False
user_legit_03230,42054,1804,518,82,38,False
user_legit_03828,34087,1870,386,317,97,False
user_legit_08651,27552,261,2483,255,136,False
user_legit_05208,24534,242,721,374,63,False
user_legit_07848,3270,742,1561,76,16,False
user_legit_05704,15599,80,661,17,9,False
user_bot_00139,5,4910,9,5,101,True
user_legit_08133,14072,1728,1558,11,3,False
user_legit_00703,8572,596,2557,434,36,False
user_legit_05105,32190,1759,353,105,36,False
user_legit_08893,19073,1135,2954,139,63,False
user_legit_03291,23196,1520,2502,414,184,False
user_legit_08125,8085,1176,2904,299,85,False
user_bot_00131,2,3063,15,2,50,True
user_legit_09021,29453,1969,3267,263,85,False
user_legit_04909,31241,1216,3088,186,98,False
user_legit_04440,16317,1475,209,402,93,False
user_legit_00986,30836,1805,1807,150,71,False
user_legit_09236,27831,1869,3072,18,8,False
user_bot_00383,1,627,2,6,97,True
user_legit_07705,18343,604,2681,79,47,False
user_legit_06257,34447,1941,1049,368,26,False
user_legit_06089,37478,1273,1591,6,1,False
user_legit_05238,45696,1817,2157,305,127,False
user_legit_01198,40140,1529,1451,212,73,False
user_legit_09070,5729,387,2274,361,209,False
user_legit_07519,8262,1721,3278,60,17,False
user_legit_06812,20620,510,1004,414,161,False
user_legit_08320,33253,1702,3423,353,179,False
user_legit_07175,24215,227,503,229,39,False
user_legit_04470,20116,1967,3281,187,35,False
user_legit_00891,35498,1948,158,350,162,False
user_legit_01969,7652,320,976,20,1,False
user_legit_05757,26456,107,2853,191,30,False
user_legit_06527,23859,729,2634,174,63,False
user_legit_06294,3380,373,2446,245,115,False
user_legit_07595,38920,1106,855,267,81,False
user_legit_03249,19767,575,3485,482,208,False
user_legit_06570,41925,1410,2191,76,36,False
user_legit_06638,39580,532,3361,492,34,False
user_legit_07351,43916,1107,458,208,44,False
user_legit_09172,3578,845,2741,15,6,False
user_legit_07473,12758,1884,429,14,3,False
user_bot_00101,1,2099,7,1,21,True
user_legit_08673,921,539,2952,31,13,False
user_legit_01239,2056,638,1160,149,50,False
user_legit_02289,20839,64,2335,108,37,False
user_legit_02740,9294,467,2003,165,46,False
user_legit_04585,30529,179,2391,171,61,False
user_legit_01229,14418,1770,68,76,20,False
user_legit_06980,14709,1780,2733,154,74,False
user_legit_05178,4367,1338,2594,205,122,False
user_legit_04293,4726,1853,2140,208,49,False
user_legit_01058,21229,1138,786,429,178,False
user_legit_06262,11707,915,2378,116,48,False
user_legit_00281,24338,457,2651,340,102,False
user_legit_00968,46023,1523,3606,81,34,False
user_legit_03953,23201,78,583,492,262,False
user_legit_01939,10393,209,953,251,48,False
